SKU,"Product Name",Brand,"New In","HS Code",Barcode,Origin,Availability,Price,URL
SCS06922,"Dove Essential Milk Body Lotion - 400ml (3803)",Dove,No,"HS 34013000","EAN 4000388563803","United Kingdom","in stock",3.1,https://store.shure-cosmetics.co.uk/dove-essential-milk-body-lotion-400ml-3803-a-11
SCS18064,"Dove Fresh 48h Anti-Perspirant Deodorant - 150ml (6pcs) (WTS4518) (?1.75/each), Dove.D/13",Dove,No,"HS 3307.2000","EAN 8720180000000","United Kingdom","in stock",10.5,https://store.shure-cosmetics.co.uk/dove-fresh-48h-anti-perspirant-deodorant-150ml-6pcs-za
SCS61547,"Dove Fresh 48h Roll On - 50ml (6pcs) (£1.31/each) (2288)",Dove,No,"HS 33072000",,"United Kingdom","in stock",7.9,https://store.shure-cosmetics.co.uk/dove-fresh-48h-roll-on---50ml-6pcs-131each-2288
SCS23519,"Dove Fruity Nourish 0% Sulfate Body Wash - 225ml (6pcs) (£1.54/each) (8445)",Dove,No,"HS 33051000","EAN 8720181468445","United Kingdom","in stock",9.25,https://store.shure-cosmetics.co.uk/dove-fruity-nourish-0-sulfate-body-wash-225ml-6pcs-ny
SCS23523,"Dove Fruity Nourish 0% Sulfate Body Wash - 450ml (8391)",Dove,No,"HS 33051000","EAN 8720181468391",Germany,"in stock",2.5,https://store.shure-cosmetics.co.uk/dove-fruity-nourish-0-sulfate-body-wash-450ml-8391
SCS21350,"Dove Gentle Exfoliating Beauty Cream Soap Bar - 4 Bars (4 x 90g) (WTS7305)",Dove,No,"HS 3305.1000","EAN 8717163607305",Germany,"out of stock",2.95,https://store.shure-cosmetics.co.uk/dove-gentle-exfoliating-beauty-cream-soap-bar-4-bars-pf
SCS21343,"Dove Gentle Exfoliating Beauty Cream Soap Bar - 90g (7268) Dove.C/17",Dove,No,"HS 3305.1000","EAN 8717163607268",Germany,"in stock",0.7,https://store.shure-cosmetics.co.uk/dove-gentle-exfoliating-beauty-cream-soap-bar-90g-ko
SCS23553,"Dove Glowing Care Lotus Flower Hand Cream - 250ml (3920) Dove.C/8a",Dove,No,"HS 3401.3000","EAN 8720181163920",Italy,"in stock",2.25,https://store.shure-cosmetics.co.uk/dove-glowing-care-lotus-flower-hand-cream-250ml-3920
SCS16091,"Dove Glowing Ritual Body Lotion - 250ml (6pcs) (?2.06/each) (7011), Dove.C/13",Dove,No,"HS 3401.3000","EAN 8710910000000","United Kingdom","in stock",12.4,https://store.shure-cosmetics.co.uk/dove-glowing-ritual-body-lotion-250ml-6pcs-ps2-06-zp
SCS16519,"Dove Glowing Ritual Body Lotion - 400ml (7769), Dove A/19",Dove,No,"HS 3401.3000","EAN 8710908777769","United Kingdom","in stock",3.1,https://store.shure-cosmetics.co.uk/dove-glowing-ritual-body-lotion-400ml-7769-a-9
SCS23525,"Dove Hydrate 0% Sulfate Body Wash - 450ml (6427)",Dove,No,"HS 33051000","EAN 8720181466427",Germany,"in stock",2.5,https://store.shure-cosmetics.co.uk/dove-hydrate-0-sulfate-body-wash-450ml-6427
SCS23522,"Dove Indulging Caring Bath - 450ml (2226)",Dove,No,"HS 33051000","EAN 8717163762226",Germany,"in stock",2.75,https://store.shure-cosmetics.co.uk/dove-indulging-caring-bath-450ml-2226
SCS12281,"Dove Intensive Extra Dry Body Lotion - 400ml (3975), Dove A/17",Dove,No,"HS 3304.9900","EAN 8711600453975",Germany,"in stock",3.1,https://store.shure-cosmetics.co.uk/dove-intensive-extra-dry-body-lotion-400ml-3975-a-7
SCS10778,"Dove Invigorating Ritual Hand Cream With Avocado Oil & Calendula Extract - 75ml (5306)",Dove,No,"HS 34013000","EAN 8710447275306",Poland,"in stock",1.3,https://store.shure-cosmetics.co.uk/dove-invigorating-ritual-hand-cream-with-avocado-oil-uw
SCS06926,"Dove Light Hydro Body Lotion - 400ml (3902), Dove A/20",Dove,No,"HS 3401.3000","EAN 4000388563902","United Kingdom","in stock",3.1,https://store.shure-cosmetics.co.uk/dove-light-hydro-body-lotion-400ml-3902-a-10
SCS61546,"Dove Men + Care Advanced Invisible 72H Anti-Perspirant Roll On - 50ml (6pcs) (2629) (£1.25/each)",Dove,No,"HS 33072000",,"United Kingdom","in stock",7.5,https://store.shure-cosmetics.co.uk/dove-men-care-advanced-invisible-72h-anti-perspirant-roll-on---50ml-6pcs-2629-125each
SCS61380,"Dove Men + Care Advanced Sport Fresh 72H Anti-Perspirant Roll On - 50ml (6pcs) (7048) (£1.25/each)",Dove,No,"HS 33072000",,"United Kingdom","in stock",7.5,https://store.shure-cosmetics.co.uk/dove-men-care-advanced-sport-fresh-72h-anti-perspirant-roll-on---50ml-6pcs-7048-125each
SCS18068,"Dove Men+Care Classic 48h Anti-Perspirant Deodorant - 150ml (6pcs) (WTS5638) (?1.75/each), Dove.D/18",Dove,No,"HS 3307.2000","EAN 8720180000000","United Kingdom","in stock",10.5,https://store.shure-cosmetics.co.uk/dove-men-care-classic-48h-anti-perspirant-deodorant-js
SCS61900,"Dove Men+Care 48H Protection Clean Deodorant Stick - 50ml (1754)",Dove,No,"HS 33072000","UPC8 96081754",Poland,"in stock",1.95,https://store.shure-cosmetics.co.uk/dove-men-care-clean-comfort-deodorant-stick-40ml-1754
SCS17800,"Dove Men+Care Cool Fresh 48h Anti-Perspirant Deodorant - 150ml (6pcs) (?1.94/each) (6000), Dove.D/20",Dove,No,"HS 3307.2000","EAN 8720180000000","United Kingdom","in stock",11.65,https://store.shure-cosmetics.co.uk/dove-men-care-cool-fresh-48h-anti-perspirant-dz
SCS23267,"Dove Men+Care Cool Fresh Deodorant Stick - 50ml (5595) - Dove.B/11",Dove,No,"HS 3307.2000","UPC8 96125595",Poland,"in stock",1.95,https://store.shure-cosmetics.co.uk/dove-men-care-cool-fresh-deodorant-stick-50ml-5595
SCS17795,"Dove Men+Care Extra Fresh 48h Anti-Perspirant Deodorant - 150ml (6pcs) (?1.94/each) (0133), Dove.D/17",Dove,No,"HS 3307.2000","EAN 8710910000000","United Kingdom","out of stock",11.65,https://store.shure-cosmetics.co.uk/dove-men-care-extra-fresh-48h-anti-perspirant-vc
SCS24110,"Dove Men + Care Fresh 48H Roll On - 50ml (6pcs) (3556) (£1.25/each)",Dove,No,"HS 3307.2000","EAN 8720180000000","United Kingdom","out of stock",7.5,https://store.shure-cosmetics.co.uk/dove-men-care-fresh-48h-roll-on-50ml-6pcs-3556-ps1-25-xn
SCS23268,"Dove Men+Care Invigorating Cool Fresh Body & Face Wash - 250ml (7361) Dove.D/8c",Dove,No,"HS 3304.1000","EAN 8710908317361",Germany,"out of stock",1.5,https://store.shure-cosmetics.co.uk/dove-men-care-invigorating-cool-fresh-body-face-wash-bh
SCS17801,"Dove Men+Care Odour Defense 48h Anti-Perspirant Deodorant - 150ml (6pcs) (?1.94/each) (1228), Dove.D/19",Dove,No,"HS 3307.2000","EAN 8720180000000","United Kingdom","in stock",11.65,https://store.shure-cosmetics.co.uk/dove-men-care-odour-defense-48h-anti-perspirant-yw
SCS17798,"Dove Men+Care Sport Active+Fresh 48h Anti-Perspirant Deodorant - 150ml (6pcs) (?1.94/each) (3961), Dove.D/16",Dove,No,"HS 3307.2000","EAN 8717160000000","United Kingdom","in stock",11.65,https://store.shure-cosmetics.co.uk/dove-men-care-sport-active-fresh-48h-anti-perspirant-ry
SCS61950,"Dove Men Face, Hands & Body Ultra Hydra Cream - 250ml (9613)",Dove,No,"HS 33049900","EAN 8886467049613",India,"in stock",2.25,https://store.shure-cosmetics.co.uk/dove-men-ultra-hydra-cream-for-face-hands-body-250ml-9613-b-7
SCS17944-001,"Dove Men Ultra Hydra Cream For Face, Hands & Body  - 75ml (Options) - 1pc (5392)",Dove,No,"HS 33049900",,India,"in stock",1.1,https://store.shure-cosmetics.co.uk/dove-men-ultra-hydra-cream-for-face-hands-body-75ml-er?variation=option%3A1pc+%285392%29
SCS17944-002,"Dove Men Ultra Hydra Cream For Face, Hands & Body  - 75ml (Options) - 12pcs (9259)",Dove,No,"HS 33049900",,India,"in stock",1.1,https://store.shure-cosmetics.co.uk/dove-men-ultra-hydra-cream-for-face-hands-body-75ml-er?variation=option%3A12pcs+%289259%29
SCS61616,"Dove Men+Care Sport Care 3-in-1 Endurance Body, Face & Hair Wash - 400ml (9552)",Dove,No,"HS 33041000","EAN 8720181049552",Germany,"in stock",1.85,https://store.shure-cosmetics.co.uk/dove-mencare-sport-care-3-in-1-endurance-body-face-hair-wash---400ml-9552
SCS21788,"Dove Nourishing Argan Oil Beauty Cream Soap Bar - 4 Bars (4 x 90g) (PC2336)",Dove,No,"HS 3305.1000","EAN 8710908472336",Germany,"in stock",2.95,https://store.shure-cosmetics.co.uk/dove-nourishing-argan-oil-beauty-cream-soap-bar-4-wy
SCS20991,"Dove Nourishing Lip Care Essential Lip Balm - 4.8g (7093), Dove.B/18",Dove,No,"HS 3401.3000","EAN 8886467027093",Thailand,"in stock",1.15,https://store.shure-cosmetics.co.uk/dove-nourishing-lip-care-essential-lip-balm-4-8g-7093
SCS20994,"Dove Nourishing Lip Care Hydro Lip Balm - 4.8g (7109), Dove.B/19",Dove,No,"HS 3401.3000","EAN 8886467027109",Thailand,"in stock",1.15,https://store.shure-cosmetics.co.uk/dove-nourishing-lip-care-hydro-lip-balm-4-8g-7109
SCS24189,"Dove Nourishing Silk Moisturising Hand Wash (6pcs) (?1.10/each) (5776) Dove.C/16a",Dove,No,"HS 3401.1190","EAN 8717163605776","United Kingdom","in stock",6.6,https://store.shure-cosmetics.co.uk/dove-nourishing-silk-moisturising-hand-wash-6pcs-ps1-ih
SCS16526,"Dove Nurturing Ritual Cacao Butter & Hibiscus Body Lotion - 400ml (6095), Dove A/21",Dove,No,"HS 3401.3000","EAN 8710847966095","United Kingdom","out of stock",3.1,https://store.shure-cosmetics.co.uk/dove-nurturing-ritual-cacao-butter-hibiscus-body-ex
SCS16301,"Dove Original Anti-Perspirant Mushroom Roll On - 50ml (6pcs) (?2.10/each) (5888), Dove.D/9",Dove,No,"HS 3401.3000","UPC8 80466468","United Kingdom","in stock",12.6,https://store.shure-cosmetics.co.uk/dove-original-anti-perspirant-mushroom-roll-on-50ml-cd
SCS22727,"Dove Original Beauty Cream Bar - 135g (1190) Dove.C/21",Dove,No,"HS 3401.2000","UPC 067238891190",Germany,"in stock",0.95,https://store.shure-cosmetics.co.uk/dove-original-beauty-cream-bar-135g-1190
SCS16693,"Dove Original Beauty Cream Bar - 2 Bars (2 x 90g) (8279) Dove.D/24",Dove,No,"HS 3401.2000","EAN 8720181218279",Germany,"in stock",1.45,https://store.shure-cosmetics.co.uk/dove-original-beauty-cream-bar-2-bars-2-x-90g-8279
SCS24188,"Dove Pampering Care Shea Butter & Vanilla Scent Moisturising Hand Wash (6pcs) (?1.10/each) (1565) Dove.C/16b",Dove,No,"HS 3401.1190","EAN 8711700921565","United Kingdom","in stock",6.6,https://store.shure-cosmetics.co.uk/dove-pampering-care-shea-butter-vanilla-scent-kt
SCS16105,"Dove Pampering Pistachio & Magnolia Body Lotion - 250ml (6pcs) (?1.75/each) (6227), Dove.C/11",Dove,No,"HS 3304.9900","EAN 8712560000000",Germany,"in stock",10.5,https://store.shure-cosmetics.co.uk/dove-pampering-pistachio-magnolia-body-lotion-250ml-by
SCS15890,"Dove Pampering Care With Shea Butter and Vanilla Body Lotion - 250ml (6pcs) (£2.04/each) (7922)",Dove,No,"HS 34013000","EAN 8711700887922",Germany,"in stock",12.25,https://store.shure-cosmetics.co.uk/dove-pampering-shea-butter-body-lotion-250ml-6pcs-ps1-92-each-8132-e-6
SCS23265,"Dove Pampering Shea Butter & Vanilla Shower Gel - 250ml (9364) Dove.D/8b",Dove,No,"HS 3305.1000","EAN 8712561609364","United Kingdom","out of stock",1.5,https://store.shure-cosmetics.co.uk/dove-pampering-shea-butter-vanilla-shower-gel-250ml-ae
SCS21365,"Dove Pink Beauty Cream Soap Bar - 4 Bars (4 x 90g) (5250) Dove.D/22",Dove,No,"HS 3305.1000","EAN 8710908565250",Indonesia,"in stock",2.95,https://store.shure-cosmetics.co.uk/dove-pink-beauty-cream-soap-bar-4-bars-4-x-90g-5250
SCS21342,"Dove Pink Moisturising Beauty Cream Soap Bar - 90g (9327) Dove.C/20",Dove,No,"HS 3305.1000","EAN 8710447289327",Germany,"out of stock",0.7,https://store.shure-cosmetics.co.uk/dove-pink-moisturising-beauty-cream-soap-bar-90g-9327
SCS18544,"Dove Pomegranate Seeds & Shea Butter Scent Exfoliating Body Scrub - 225ml (7265), Dove.B/28a",Dove,No,"HS 3401.3000","EAN 8710447257265",Slovakia,"out of stock",4.35,https://store.shure-cosmetics.co.uk/dove-pomegranate-seeds-shea-butter-scent-exfoliating-hy
SCS18067,"Dove Powder 48h Anti-Perspirant Deodorant - 150ml (6pcs) (WTS7626) (?1.75/each), Dove.D/15",Dove,No,"HS 3307.2000","EAN 8720181287626","United Kingdom","in stock",10.5,https://store.shure-cosmetics.co.uk/dove-powder-48h-anti-perspirant-deodorant-150ml-6pcs-ek
SCS16518,"Dove Powered By Plants Eucalyptus Anti-Perspirant Roll On - 50ml (6pcs) (?1.13/each) (5881), Dove.D/11",Dove,No,"HS 3307.2000","EAN 8710850000000","United Kingdom","in stock",6.75,https://store.shure-cosmetics.co.uk/dove-powered-by-plants-eucalyptus-anti-perspirant-tn
SCS16517,"Dove Powered By Plants Geranium Anti-Perspirant Roll On - 50ml (6pcs) (?1.13/each) (5904), Dove.D/10",Dove,No,"HS 3307.2000","EAN 8710850000000","United Kingdom","out of stock",6.75,https://store.shure-cosmetics.co.uk/dove-powered-by-plants-geranium-anti-perspirant-roll-xf
SCS16523,"Dove Powered By Plants Soothing Bamboo Body Lotion - 250ml (7618), Dove.C/10",Dove,No,"HS 3401.3000","EAN 8710847987618","United Kingdom","out of stock",1.95,https://store.shure-cosmetics.co.uk/dove-powered-by-plants-soothing-bamboo-body-lotion-ql
SCS23514,"Dove Pro-Age Shampoo for Brittle Hair - 250ml (2149) - Dove.B/13",Dove,No,"HS 3305.1000","EAN 8718114622149",France,"out of stock",1.5,https://store.shure-cosmetics.co.uk/dove-pro-age-shampoo-for-brittle-hair-250ml-2149
SCS61518,"Dove Purely Pampering Coconut Milk Beauty Cream Soap Bar - 4 Bars (4 x 90g) (9436)",Dove,No,"HS 33051000","EAN 8720181219436",Germany,"in stock",2.95,https://store.shure-cosmetics.co.uk/dove-purely-pampering-coconut-milk-beauty-cream-soap-bar---4-bars-4-x-90g-9436
SCS61517,"Dove Purely Pampering Shea Butter Beauty Cream Soap Bar - 4 Bars (4 x 90g) (9993)",Dove,No,"HS 33051000","EAN 8720181219993",Germany,"out of stock",2.95,https://store.shure-cosmetics.co.uk/dove-purely-pampering-shea-butter-beauty-cream-soap-bar---4-bars-4-x-90g-9993
SCS21377,"Dove Refreshing Cucumber Beauty Cream Soap Bar - 4 Bars (4 x 90g) (1838)",Dove,No,"HS 3305.1000","EAN 7501056371838",Indonesia,"out of stock",2.95,https://store.shure-cosmetics.co.uk/dove-refreshing-cucumber-beauty-cream-soap-bar-4-bars-wm
SCS10824,"Dove Refreshing Moisturising Beauty Cream Soap Bar - 4 Bars (4 x 90g) (PC1838) Dove.D/25",Dove,No,"HS 3305.1000","EAN 8712561539166",Germany,"in stock",2.95,https://store.shure-cosmetics.co.uk/dove-refreshing-moisturising-beauty-cream-soap-bar-4-bars-4-x-90g-sq
SCS21379,"Dove Rejuvenating Pomegranate & Hibiscus Beauty Cream Soap Bar - 4 Bars (4 x 90g) (4246)",Dove,No,"HS 3305.1000","EAN 8710522434246",Indonesia,"out of stock",2.95,https://store.shure-cosmetics.co.uk/dove-rejuvenating-pomegranate-hibiscus-beauty-cream-rq
SCS21344,"Dove Relaxing Coconut Milk Beauty Cream Bar - 90g (6409) Dove.C/22",Dove,No,"HS 3305.1000","EAN 8712561306409",Germany,"out of stock",0.7,https://store.shure-cosmetics.co.uk/dove-relaxing-coconut-milk-beauty-cream-bar-90g-6409
SCS21367,"Dove Relaxing Coconut Milk Beauty Cream Soap Bar - 4 Bars (4 x 90g) (8186) Dove.D/23",Dove,No,"HS 3305.1000","EAN 7506306208186",Indonesia,"in stock",2.95,https://store.shure-cosmetics.co.uk/dove-relaxing-coconut-milk-beauty-cream-soap-bar-4-ic
SCS17016,"Dove Restoring Blue Fig Beauty Cream Bar - 90g (8953) Dove.D/21",Dove,No,"HS 3305.1000","EAN 8712561548953",Germany,"in stock",0.7,https://store.shure-cosmetics.co.uk/dove-restoring-blue-fig-beauty-cream-bar-90g-8953-d-9
SCS21364,"Dove Restoring Blue Fig Beauty Cream Soap Bar - 4 Bars (4 x 90g) (4399), Dove.D/26",Dove,No,"HS 3305.1000","EAN 8712561094399",Indonesia,"in stock",2.95,https://store.shure-cosmetics.co.uk/dove-restoring-blue-fig-beauty-cream-soap-bar-4-bars-ca
SCS17759,"Dove Restoring Ritual Body Lotion - 250ml (6pcs) (?2.07/each) (8339), Dove.C/16",Dove,No,"HS 3401.3000","EAN 8710910000000","United Kingdom","out of stock",12.4,https://store.shure-cosmetics.co.uk/dove-restoring-ritual-body-lotion-250ml-6pcs-ps2-07-rs
SCS15028,"Dove Restoring Ritual Coconut Oil & Almond Hand Cream - 75ml (5313), Dove.B/24",Dove,No,"HS 3401.3000","EAN 8710447275313",Poland,"in stock",1.3,https://store.shure-cosmetics.co.uk/dove-restoring-ritual-coconut-oil-almond-hand-cream-gp
SCS23264,"Dove Rich Nourishment Body Cream - 75ml (0124) - Dove.B/26",Dove,No,"HS 3401.3000","EAN 8886467020124",India,"in stock",0.85,https://store.shure-cosmetics.co.uk/dove-rich-nourishment-body-cream-75ml-0124
SCS23552,"Dove Silky Pampering Body Cream - 300ml (3007) Dove.C/8",Dove,No,"HS 3401.3000","UPC8 40883007","United Kingdom","in stock",3.25,https://store.shure-cosmetics.co.uk/dove-silky-pampering-body-cream-300ml-3007
SCS23530,"Dove Soothing Almond Oil & Hibiscus Caring Bath - 450ml (2202) Dove.A/16a",Dove,No,"HS 3305.1000","EAN 8717163762202",Germany,"in stock",2.5,https://store.shure-cosmetics.co.uk/dove-soothing-almond-oil-hibiscus-caring-bath-450ml-yg
SCS24191,"Dove Summer Care Roll On Deodorant - 50ml (6pcs) (0440) (?1.25/each)",Dove,No,"HS 3307.2000","EAN 8720180000000","United Kingdom","out of stock",7.5,https://store.shure-cosmetics.co.uk/dove-summer-care-roll-on-deodorant-50ml-6pcs-0440-ps1-cy
SCS23534,"Dove Summer Revived Gradual Self-Tan For Face & Body - Light To Medium (75ml) (5995) - Dove.B/22",Dove,No,"HS 3304.9930","EAN 8720181385995",Poland,"in stock",1.75,https://store.shure-cosmetics.co.uk/dove-summer-revived-gradual-self-tan-for-face-body-mg
SCS18070,"Dove Talco Anti-Perspirant Roll On - 50ml (6pcs) (?1.25/each) (WTS7763), Dove E/12",Dove,No,"HS 3307.2000","EAN 8717640000000","United Kingdom","in stock",7.5,https://store.shure-cosmetics.co.uk/dove-talco-anti-perspirant-roll-on-50ml-6pcs-ps1-25-nt
SCS61381,"Dove Velvet Glow 0% Sulfate Body Wash - 225ml (6pcs) (£1.54/each) (8537)",Dove,No,"HS 33051000","EAN 8720181468537",Germany,"in stock",9.25,https://store.shure-cosmetics.co.uk/dove-velvet-glow-0-sulfate-body-wash---225ml-6pcs-154each-8537
SCS23528,"Dove Velvet Glow 0% Sulfate Body Wash - 450ml (2617) Dove.A/16",Dove,No,"HS 3305.1000","EAN 8720181492617",Germany,"out of stock",2.5,https://store.shure-cosmetics.co.uk/dove-velvet-glow-0-sulfate-body-wash-450ml-2617
SCS61109,"Dr. Althea 147 Barrier Cream - 50ml (1363)","Dr. Althea",No,"HS 33049900","EAN 8809447251363",Korea,"out of stock",13.95,https://store.shure-cosmetics.co.uk/dr-althea-147-barrier-cream---50ml-1363
SCS61111,"Dr. Althea 345 Relief Cream - 50ml (1394)","Dr. Althea",No,"HS 33049900","EAN 8809447251394",Korea,"in stock",13.95,https://store.shure-cosmetics.co.uk/dr-althea-345-relief-cream---50ml-1394
SCS61439,"Dr. Althea Gentle Vitamin C Serum - 30ml (5101)","Dr. Althea",No,"HS 33049900","EAN 8809447255101",Korea,"in stock",9.75,https://store.shure-cosmetics.co.uk/dr-althea-gentle-vitamin-c-serum---30ml-5101
SCS61887,"Dr. Althea Pore Refresh Grinding Cleansing Balm - 50ml (5620)","Dr. Althea",Yes,"HS 33049900","EAN 8809447255620",Korea,"in stock",10.75,https://store.shure-cosmetics.co.uk/dr-althea-pore-refresh-grinding-cleansing-balm---50ml-5620
SCS61110,"Dr. Althea Pure Grinding Cleansing Balm - 50ml (5071)","Dr. Althea",No,"HS 33049900","EAN 8809447255071",Korea,"in stock",9.5,https://store.shure-cosmetics.co.uk/dr-althea-pure-grinding-cleansing-balm---50ml-5071
SCS18700,"Dr Botanicals Charcoal Superfood Mattifying Face Mask - 60ml (PC0038)","Dr Botanicals",No,"HS 3304.9900","EAN 5060881920038","United Kingdom","in stock",3.95,https://store.shure-cosmetics.co.uk/dr-botanicals-charcoal-superfood-mattifying-face-mask-ft
SCS16752,"Dr J's Childrens Head Lice Defence Shampoo - 250ml (0159) (NITANDLICES)","Dr J's Just 4",No,"HS 3307.9000","EAN 5025416000159","United Kingdom","in stock",1.95,https://store.shure-cosmetics.co.uk/dr-j-s-childrens-head-lice-defence-shampoo-250ml-0159-at
SCS16003,"Dr J's Just 4 Dogs Hydrating Paw Balm - 150ml (0011) (J4DPBALM) PET/5","Dr J's Just 4",No,"HS 3307.9000","EAN 5025416250011","United Kingdom","out of stock",0.85,https://store.shure-cosmetics.co.uk/dr-j-s-just-4-dogs-hydrating-paw-balm-150ml-0011-ze
SCS17929,"Dr J's Natural Insect Repellent Gel - 100ml (1031) (MOSQGEL)","Dr J's Just 4",No,"HS 3307.9000","EAN 5025416881031","United Kingdom","out of stock",1.1,https://store.shure-cosmetics.co.uk/dr-j-s-natural-insect-repellent-gel-100ml-1031-rz
SCS17930,"Dr J's Natural Insect Repellent Roll On - 50ml (7244) (MOSQROLLON)","Dr J's Just 4",No,"HS 3307.9000","UPC8 50067244","United Kingdom","in stock",1.2,https://store.shure-cosmetics.co.uk/dr-j-s-natural-insect-repellent-roll-on-50ml-7244-zu
SCS22454,"Drakkar Noir (Mens 50ml EDT) Guy Laroche (9443)",Lacoste,No,"HS 3303.0090","EAN 3360372009443",France,"in stock",10.5,https://store.shure-cosmetics.co.uk/drakkar-noir-mens-50ml-edt-guy-laroche-9443
SCS22494,"Dreamy (Ladies 100ml EDT) Creative Colours (3131) CC/27","Creative Colours Ltd",No,"HS 3303.0010","EAN 5060309523131",China,"in stock",2.5,https://store.shure-cosmetics.co.uk/dreamy-ladies-100ml-edt-creative-colours-3131-cc-27
SCS20827,"Dreamz Black Pour Homme (Mens 100ml EDP) Chris Adams (7974)","Chris Adams",No,"HS 33030010","EAN 6291100177974","United Arab Emirates","in stock",4.75,https://store.shure-cosmetics.co.uk/dreamz-black-pour-homme-mens-100ml-edp-chris-adams-mw
SCS39477,"Dreamz Pink Pour Femme (Ladies 100ml EDP) Chris Adams (4966)","Chris Adams",No,"HS 33030010","EAN 6291100174966","United Arab Emirates","in stock",4.75,https://store.shure-cosmetics.co.uk/dreamz-pink-pour-femme-ladies-100ml-edp-chris-adams-pb
SCS39834,"Dreamz White Pour Femme (Ladies 100ml EDP) Chris Adams (7929)","Chris Adams",No,"HS 33030010","EAN 6291100177929","United Arab Emirates","in stock",4.75,https://store.shure-cosmetics.co.uk/dreamz-white-pour-femme-ladies-100ml-edp-chris-adams-oh
