supplier,supplier_sku,ean,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,decision,decision_reason,risk_flags
Shure Cosmetics,SCS20923,5055170290251,Everose (Ladies 100ml EDP) Fine Perfumery (FP9025) (0251) F/7,UNIT,UNIT,1,2.25,2.6999999999999997,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS41227,5414666002257,Everyone (100ml PDT) Lamis Deluxe (2257) L/34,UNIT,UNIT,1,3.95,4.74,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS01088,5414666010986,Everyone Noir (100ml PDT) Lamis Deluxe (0986) L/35,UNIT,UNIT,1,3.95,4.74,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21257-001,,EX1 Delete Fluide Full Cover Concealer - 8ml (Options) R/97 - 10.0 (5678) R/97,UNIT,UNIT,1,0.75,0.8999999999999999,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS21257-002,,EX1 Delete Fluide Full Cover Concealer - 8ml (Options) R/97 - 11.0 (5685),UNIT,UNIT,1,0.75,0.8999999999999999,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS13379-001,,EX1 Pure Crushed Minerals Powder Foundation - 8g (Options) R/489 - 1.0 (1456),UNIT,UNIT,1,1.75,2.1,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS13379-002,,EX1 Pure Crushed Minerals Powder Foundation - 8g (Options) R/489 - 2.0 (1463),UNIT,UNIT,1,1.75,2.1,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS13379-003,,EX1 Pure Crushed Minerals Powder Foundation - 8g (Options) R/489 - 13.0 (1562),UNIT,UNIT,1,1.75,2.1,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS23241,6290362340256,Exclusive Privé Bleu Intense (Unisex 80ml EDP) RiiFFS (0256) RiiFFS/62,UNIT,UNIT,1,14.95,17.939999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20825,6290360597119,Exclusive Privé Gold (Unisex 80ml EDP) RiiFFS (7119) RiiFFS/17,UNIT,UNIT,1,14.95,17.939999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22750,6290360597126,Exclusive Privé Rouge (Unisex 80ml EDP) RiiFFS (7126) RiiFFS/19,UNIT,UNIT,1,14.95,17.939999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS00453,,Exodus (Ladies 50ml PDT) Milton Lloyd - ML.C/17,UNIT,UNIT,1,2.81,3.372,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS22735,5055170231049,Exotic Marigold (Ladies 4pcs 100ml Gift Set) Fine Perfumery (1049) (FP3104),UNIT,UNIT,1,4.75,5.7,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23127,8439627635241,Exotic Oud (Unisex 100ml EDP) Oud Lover (5241),UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61010,3386460121514,Explorer Ultra Blue (Mens 100ml EDP) Montblanc (1514),UNIT,UNIT,1,31.95,38.339999999999996,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS41285,5060272934613,Exposed Angled Stippling Brush,UNIT,UNIT,1,1.85,2.22,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS47291,,Express Sensualite Frivole (Ladies 100ml EDP) Omerta (FROM082) (0238) A/1,UNIT,UNIT,1,2.65,3.1799999999999997,,,REJECT,Invalid or missing EAN,
Shure Cosmetics,SCS17028,5425017734451,Extasia Black (Mens 100ml EDT) New Brand (4451),UNIT,UNIT,1,3.95,4.74,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19502,5425017734420,Extasia Goldy (Ladies 100ml EDP) New Brand (4420) NB/36,UNIT,UNIT,1,3.95,4.74,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21287,5055116607020,Extasia Pour Femme (Ladies 30ml EDP) Insignia (7020) ML.B/65,UNIT,UNIT,1,0.75,0.8999999999999999,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20053,5060616904685,Exuberant Lady (Ladies 35ml EDT) Lilyz (4685) (CZ9722-48),UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19674,5060616904760,Exuberant Men (Mens 35ml EDT) Lilyz (4760) (CZ9723-56),UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS45257,5060616902292,Exuberant (Mens 100ml EDP) Lilyz (2292) K.C/71,UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23229,6292257645354,Eyad (Mens 100ml EDP) RiiFFS (5354) RiiFFS/58,UNIT,UNIT,1,8.5,10.2,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09360,5031413922011,Face Facts 98% Natural Eye Cream - 25ml (2011) (22011-150) FF.B/31,UNIT,UNIT,1,1.6,1.92,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09362,5031413921984,Face Facts 98% Natural Night Cream - 50ml (1984) (21984-150) FF.B/42,UNIT,UNIT,1,1.6,1.92,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10201,5031413913972,Face Facts Age Defying Day Cream - 50ml (3972) (13972-150) FF.B/36,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10200,5031413914030,Face Facts Age Defying Eye Cream - 25ml (4030) (14030-150) FF.B/37,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10198,5031413914061,Face Facts Age Defying Facial Scrub - 75ml (4061) (14061-150) FF.B/38,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22955,5031413940879,Face Facts Age Defying Facial Serum - 30ml (0879) (40879-150) FF.A/29,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10203,5031413914306,Face Facts Age Defying Mud Mask - 50ml (4306) (14306-150) FF.B/34,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10202,5031413914009,Face Facts Age Defying Night Cream - 50ml (4009) (14009-150) FF.B/35,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20166,5031413931273,Face Facts AHA + Vitamin C Sorbet Moisturiser - 300g (1273) (31273-150) FF.D/28,UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09337,5031413918564,Face Facts Antioxidant Blueberry Clay Mask - 60ml (8564) (18564-150) FF.A/11,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23216,5031413951547,Face Facts Auura. Lip Oil - Golden Shimmer (8ml) (1547) (51547-150) FF.B/8a,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20165,5031413931297,Face Facts Avocado + Hyaluronic Acid Body Jelly Moisturiser - 300g (1297) (31297-150) FF.D/27,UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23796,5031413962383,Face Facts Awakening Gel Eye Patches - 30 Pairs (2383) (62383-150) FF.C/19,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS17978,5031413931044,Face Facts Bert & Bert Beard & Hair Conditioning Oil - 50ml (1044) (31044-601) - FF.B/11,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23810,5031413962789,Face Facts Bert & Bert Blemish Patches - 36 Patches (2789) (62789-601) FF.C/10q,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22414,5031413944808,Face Facts Bert & Bert Extra Comfort Hydrating Mist Ball Spray - 75ml (4808) (44808-601),UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22415,5031413944822,Face Facts Bert & Bert Fresh Start Balanced Cleanser Ball & Body Wash - 100ml (4822) (44822-601),UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS17981,5031413930962,Face Facts Bert & Bert Matte Hair Styling Clay - 100g (0962) (30962-601) - FF.B/5,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS17980,5031413930986,Face Facts Bert & Bert Matte Hair Styling Paste - 100g (0986) (30986-601) - FF.B/6,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20452,5031413937077,Face Facts Bert & Bert No.1 Cleanse 3-In-1 Exfoliating Face Wash - 150ml (7077) (37077-601),UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20454,5031413937091,Face Facts Bert & Bert No.2 Energise Multi-Action Invigorating Facial Serum - 30ml (7091) (37091-601),UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20455,5031413937121,Face Facts Bert & Bert No.3 Repair Soothing Post Shave Balm - 100ml (7121) (37121-601),UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20456,5031413937121,Face Facts Bert & Bert No.4 Nourish All-In-One Hydra Gel Cream - 150ml (7145) (37145-601),UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS17979,5031413931020,Face Facts Bert & Bert Sea Salt Texture Spray - 100ml (1020) (31020-601) - FF.B/7,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22416,5031413944846,Face Facts Bert & Bert Skin Soothing Anti-Chafing Ball Moisturiser Cream - 50ml (4846) (44846-601),UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS18839,5031413937466,Face Facts Bert & Bert The Ultimate Gentleman's Hair Grooming Gift Set (7466) (37466-601) FF/68a,UNIT,UNIT,1,5.75,6.8999999999999995,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24078,5031413972757,Face Facts Blemish Control Hydrocolloid Chin Patches - 6 Patches (2757) (72757-150) FF.B/46a,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23802,5031413972603,Face Facts Blemish Control Hydrocolloid Nose Patches - 6 Patches (2603) (72603-150) FF.B/46,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61217,5031413989496,Face Facts Blemish Patches - Santa Cap & Red Star (9496) (89373-150),UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21428,5031413937312,Face Facts Blemish Patches - 36 Applications (7312) (37312-150) FF.C/16,UNIT,UNIT,1,0.65,0.78,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21425,5031413939965,Face Facts Blemish Patches - Butterflies (9965) (39941-150) FF.C/10p,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23805,5031413949667,Face Facts Blemish Patches - Cherries (9667) (49667-150) FF.C/10m,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21424,5031413939958,Face Facts Blemish Patches - Clouds (9958) (39941-150) FF.C/10o,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24079,5031413951639,Face Facts Blemish Patches - Ginger Beard Man & Snowflake (1639/9403) (51639-150),UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24086,5031413962543,Face Facts Blemish Patches - Glow in The Dark Moons (2543) (62543-150) FF.C/10d,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22410,5031413952483,Face Facts Blemish Patches - Holographic Hearts (2483) (52483-150) FF.B/16,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23803,5031413949636,Face Facts Blemish Patches - Lemons (9636) (49636-150) FF.C/10n,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24080,5031413974867,Face Facts Blemish Patches - Lightning Bolt (4867) (74867-150) FF.C/10a,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23808,5031413971538,Face Facts Blemish Patches - Peaches (1538) (71538-150) FF.C/10l,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19074,5031413937824,Face Facts Blemish Patches - Pink Hearts (7824) (37817-150) FF.C/10i,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23807,5031413971347,Face Facts Blemish Patches - Strawberries (1347) (71347-150) FF.C/10k,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19081,5031413937831,Face Facts Blemish Patches - Yellow Stars (7831) (37817-150) FF.C/10j,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23801,5031413939729,Face Facts Blotting Paper - 100 Sheets (9729) (39729-150) FF.AA/5,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10209,5031413921670,Face Facts Body Facts Firming Body Mask - 200ml (1670) (21670-180) FF.B/29a,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09336,5031413918601,Face Facts Brightening Cucumber Clay Mask - 60ml (8601) (18601-150) FF.A/9,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20457,5031413914436,Face Facts Brightening Gel Eye Patches - 4 Pairs (4436) (14436-150) FF.B/47,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS14999,5031413928747,Face Facts Brightening Raspberry Body Mask - 200ml (8747) (28747-150) FF.C/39,UNIT,UNIT,1,1.5,1.7999999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09817,5031413993097,Face Facts Brightening Sheet Mask - 2 Masks (3097) (93097-150) FF.B/44,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22958,5031413927771,Face Facts Brightening Watermelon Peel Off Mask - 60ml (7771) (27771-150) FF.A/16a,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21993,5031413949001,Face Facts Bronzing Glow Drops - 30ml (9001) (49001-150) FF.B/4,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS17360,5031413929812,~ Face Facts Brown Sugar Body Scrub - 400g (9812) (29812-150) FF.D/22,UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21315,5031413941289,Face Facts Build + Blend Dewy Liquid Highlighter - 15ml (1289) (41289-150) FF.AA/22,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21419,5031413941319,Face Facts Build + Blend Liquid Matte Blush - 15ml (1319) (41319-150) FF.AA/21,UNIT,UNIT,1,1.65,1.9799999999999998,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21996,5031413943689,Face Facts Bump Eliminator In-Grown Hair Pads - 60 Pads (3689) (43689-150) FF.B/1,UNIT,UNIT,1,2.65,3.1799999999999997,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19072,5031413935622,Face Facts Ceramide Blemish Clarifying Foaming Cleanser - 400ml (5622) (35622-150) FF.D/4,UNIT,UNIT,1,2.75,3.3,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19070,5031413935691,Face Facts Ceramide Blemish Gel Moisturiser - 50ml (5691) (35691-150) FF.C/2,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19071,5031413935752,Face Facts Ceramide Blemish Treatment Gel - 50ml (5752) (35752-150) FF.C/1,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19468,5031413936636,Face Facts Ceramide Foaming Cleanser - 400ml (6636) (36636-150) FF.D/2,UNIT,UNIT,1,1.75,2.1,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19073,5031413935844,Face Facts Ceramide Hydrating Body Wash - 400ml (5844) (35844-150) FF.D/3,UNIT,UNIT,1,2.75,3.3,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS15277,5031413928662,Face Facts Ceramide Hydrating Gentle Cleanser - 400ml (8662) (28662-150) FF.D/10,UNIT,UNIT,1,2.75,3.3,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19529,5031413935332,Face Facts Ceramide Moisturising Body Cream - 454ml (5332) (35332-150) FF.D/5,UNIT,UNIT,1,2.95,3.54,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19469,5031413931556,Face Facts Ceramide Moisturising Body Lotion - 400ml (1556) (31556-150) FF.D/1,UNIT,UNIT,1,2.95,3.54,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS19069,5031413928570,Face Facts Ceramide Moisturising Gel Cream - 50ml (8570) (28570-150) FF.C/3,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS15569,5031413928631,Face Facts Ceramide Repairing Serum Cream - 30ml (8631) (28631-150) FF.C/5,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS15278,5031413928600,Face Facts Ceramide Replenishing Eye Cream - 15ml (8600) (28600-150) FF.C/4,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09818,5031413972313,Face Facts Charcoal Nose Pore Strips - 6 Strips (2313) (72313-150) - FF.B/46,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24489,5031413952056,Face Facts Cherry Bliss - AHA & BHA Brightening Toner - 140ml (2056) (52056-150) FF.B/9,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24434,5031413952162,Face Facts Cherry Bliss Hyaluronic Hydro Cream - 45ml (2162) (52162-150) FF.B/11,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24435,5031413952131,Face Facts Cherry Bliss Niacinamide Illuminating Serum - 30ml (2131) (52131-150) FF.B/12,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24433,5031413951912,Face Facts Cherry Bliss Radiance Glow Mist - 80ml (1912) (51912-150) FF.B/10,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61947,5031413952896,Face Facts Cica. Colour Correcting Cream - 50ml (2896) (52896-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61945,5031413952926,Face Facts Cica. Correcting Gel Cream - 50ml (2926) (52926-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61946,5031413952957,Face Facts Cica. Correcting Multi-Balm - 50ml (2957) (52957-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61948,5031413960969,Face Facts Cica. Soothing Lip Balm - 10ml (0969) (60969-150),UNIT,UNIT,1,1.0,1.2,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS17975,5031413931464,Face Facts Cinnamon Body Lotion - 200ml (1464) (31464-150) - FF.B/12,UNIT,UNIT,1,1.3,1.56,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10327,5031413919974,Face Facts Cleansing Cucumber Mud Mask - 60ml (9974) (19974-150) FF.A/20,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS10167,5031413913361,Face Facts Cleansing Facial Scrub - 75ml (3361) (13361-150),UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09330,5031413922783,Face Facts Coconut Facial Scrub - 60ml (2844) (22844-150) FF.A/15,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09797,5031413922318,~ Face Facts Coffee Body Scrub - 50g (2318) (22318-150) FF.A/13a,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23800,5031413962437,Face Facts Collagen Lip Boost - 10ml (2437) (62437-150) FF.AA/1,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS15952,5031413929102,Face Facts Collagen With Q10 Body Lotion - 400ml (9102) (29102-150) FF.D/8,UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09353,5031413919707,Face Facts Collagen With Q10 Day Cream - 50ml (9707) (19707-150) FF.A/38,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09351,5031413919769,Face Facts Collagen With Q10 Eye Cream - 25ml (9769) (19769-150) FF.A/41,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09352,5031413919790,Face Facts Collagen With Q10 Facial Serum - 30ml (9790) (19790-150) FF.A/40,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS17033,5031413917185,Face Facts Collagen With Q10 Gel Sleep Mask - 50ml (7185) (17185-150) FF.B/32,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09354,5031413919738,Face Facts Collagen With Q10 Night Cream - 50ml (9738) (19738-150) FF.A/37,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22959,5031413950403,Face Facts Deep Cleansing Nose Pore Strips - 6 Strips (0403) (50403-150) FF.B/50,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22121,5031413944686,Face Facts Enchanting Radiance 3pc Gift Set (4686) (44686-150),UNIT,UNIT,1,5.95,7.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20159,5031413968842,Face Facts Energise Ginger & Lime Body Scrub - 400g (8842) (68842-150) FF.D/24,UNIT,UNIT,1,1.95,2.34,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20173,5031413927740,Face Facts Energising Peel Off Mask - 60ml (7740) (27740-150) FF.A/19,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61923,5031413952803,Face Facts Enhance Gel-Cream Cleanser - 150ml (2803) (52803-150),UNIT,UNIT,1,2.8,3.36,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61922,5031413952773,Face Facts Enhance Gel-Cream Moisturiser - 50ml (2773) (52773-150),UNIT,UNIT,1,2.8,3.36,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61924,5031413952803,Face Facts Enhance Japanese Plum Lip Mask - 15g (4355) (74355-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS61925,5031413952865,Face Facts Enhance Plumping Sheet Mask - 3 Mask (2865) (52865-150),UNIT,UNIT,1,2.8,3.36,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS23797,5031413962079,Face Facts Facial Glow Oil - 30ml (2079) (62079-150) FF.AA/6,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS18923,5031413930214,Face Facts Firm & Renew Polypeptide Serum - 30ml (0214) (30214-150) FF.A/28,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22125,5031413940589,Face Facts Firm+ Revitalise Collagen Serum - 30ml (0589) (40589-150) FF.A/21,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09334,5031413918533,Face Facts Firming Wash Off Gel Mask - 60ml (8533) (18533-150) FF.A/13,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS21314,5031413941258,Face Facts Flawless Finish Weightless Setting Spray - 80ml (1258) (41258-150) FF.AA/25,UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20168,5031413939163,Face Facts Fragrance Free Wonder Cream - 50ml (9163) (39163-150) FF.B/20,UNIT,UNIT,1,2.75,3.3,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS55920,5013692277532,Face Facts Friday Social Bag Control Under-Eye Serum Roll-On - 15ml (3808) (73808-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS55905,5031413973709,Face Facts Friday Social Destination Dewy Moisture Cream - 50ml (3709) (73709-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS55731,5031413973549,Face Facts Friday Social In-Flight Hydra Cream Face Mask - 70ml (3549) (73549-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS55875,5031413973679,Face Facts Friday Social Jet Set Glow Serum Vitamin C Roll-On - 30ml (3679) (73679-150),UNIT,UNIT,1,2.1,2.52,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS55707,5031413973457,Face Facts Friday Social Turbo Plump Collagen + Peptides Biocellulose Masque - 20ml (3457) (73457-150),UNIT,UNIT,1,1.35,1.62,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS55573,5031413973488,Face Facts Friday Social Turbo Refresh Niacinamide + Zinc Biocellulose Masque - 20ml (3488) (73488-150),UNIT,UNIT,1,1.35,1.62,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS55689,5031413973518,Face Facts Friday Social Turbo Renew Lactic + Hyaluronic Acid Biocellulose Masque - 20ml (3518) (73518-150),UNIT,UNIT,1,1.35,1.62,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24102,5031413971507,~ Face Facts Gel Eye Masks - Calming Aloe Vera (1507) (71507-150) FF.C/14,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS24101,5031413971477,Face Facts Gel Eye Masks - Illuminating Peptide (1477) (71477-150) FF.C/15,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS15571,5031413927412,Face Facts Glow & Resurface Lactic Acid AHA Serum - 30ml (7412) (27412-150) FF.A/25,UNIT,UNIT,1,0.95,1.14,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS09333,5031413918502,Face Facts Green Tea Illuminating Jelly Mask - 60ml (8502) (18502-150) FF.A/6,UNIT,UNIT,1,0.7,0.84,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS22390,5031413943245,Face Facts Ground Pomegranate Body Oil - 200ml (3245) (43245-150),UNIT,UNIT,1,2.75,3.3,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20743,5031413942125,Face Facts Headshock Bounce Renew Scalp Scrub - 200ml (2125) (42125-165) FF.D/19,UNIT,UNIT,1,1.75,2.1,,,REJECT,No Amazon match found,
Shure Cosmetics,SCS20752,5031413941197,Face Facts Headshock Bounce Restore Hair Mask - 200ml (1197) (41197-165) FF.D/16,UNIT,UNIT,1,1.75,2.1,,,REJECT,No Amazon match found,
