supplier,ean,asin,product_name,match_type,buy_cost,market_price,fees_current,fees_conservative,profit_current,profit_conservative,margin_current,margin_conservative,sales_estimate,decision,decision_reason,risk_flags
Aurora,5034566603608,B00OWC2NLQ,Mog the Forgetful Cat 6-inch Soft Toy,UNIT,6.0,12.13,4.484648,4.484648,1.6453520000000008,1.6453520000000008,0.1356431986809563,0.1356431986809563,,REJECT,"Unprofitable — current £1.65, conservative £1.65 (min £3.00)",INSUFFICIENT_HISTORY
Aurora,5034566335325,B09K7H8TNC,"Aurora, 33532, Palm Pals Sunny Labrador Dog, 5In, Soft Toy, Brown",UNIT,4.56,10.41,4.230459,4.230459,1.6195410000000008,1.6195410000000008,0.1555755043227666,0.1555755043227666,,REJECT,"Unprofitable — current £1.62, conservative £1.62 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566336889,B0C85YLLL2,"Aurora, 33688, Palm Pals Peppa Pizza, 5In, Soft Toy, Yellow & Brown",UNIT,4.56,10.38,4.209076,4.209076,1.6109240000000016,1.6109240000000016,0.1551949903660887,0.1551949903660887,,REJECT,"Unprofitable — current £1.61, conservative £1.61 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555017325,B0FPRP4QPB,"Ravensburger 100 Piece Extra Large Seaside Window View Jigsaw Puzzle for Adults & Kids – Feel Well & Puzzle Range, Coastal Seaside Scene with Lighthouse, Dog & Flowers, Includes Puzzle Board & Poster",UNIT,6.6,12.76,4.560172,4.560172,1.5998280000000005,1.5998280000000005,0.1253783699059561,0.1253783699059561,,REJECT,"Unprofitable — current £1.60, conservative £1.60 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Learning Resources,5055506414771,B0F3P8RQVQ,"Learning Resources Numberblocks Wooden Building Blocks Activity Set, Wood Stacking Toy, Colour Sorting Counting Cubes, Preschool Maths Toys, Toddler Learning Activities, Kids Birthday Gift, Ages 3+",UNIT,18.108,26.75,7.0525,7.0525,1.5894999999999977,1.5894999999999977,0.0594205607476634,0.0594205607476634,50.0,REJECT,"Unprofitable — current £1.59, conservative £1.59 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566611719,B07SCDPDS1,"AURORA, 61171, Fancy Pal, Colourful Rainbow Unicorn, 8In, Soft Toy, Multi-Coloured",UNIT,10.08,16.82,5.189636,5.189636,1.550364,1.550364,0.0921738406658739,0.0921738406658739,,REJECT,"Unprofitable — current £1.55, conservative £1.55 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566615540,B0CLS2FTYM,"AURORA, 61554, Moomin Standing with Heart 6.5In, Soft Toy, White",UNIT,7.56,13.84,4.741848,4.741848,1.5381519999999993,1.5381519999999993,0.1111381502890172,0.1111381502890172,50.0,REJECT,"Unprofitable — current £1.54, conservative £1.54 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555042884,B0FNW3P1RX,"Ravensburger Peppa Pig Jigsaw Puzzle Set for Kids – 3x49 Piece Children’s Puzzles Featuring Peppa Pig, George Pig, and Family – Educational Toys for Ages 5 and Up",UNIT,4.44,9.85,3.89947,3.89947,1.5105299999999993,1.5105299999999993,0.1533532994923857,0.1533532994923857,,REJECT,"Unprofitable — current £1.51, conservative £1.51 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Learning Resources,5055506413095,B0CYMBQRBQ,"Learning Resources Numberblocks Express Train Activity Set, Ages 3+, Build Numberblocks One to Five, Learn Counting, Addition & Subtraction",UNIT,12.552,19.62,5.589076,5.589076,1.4789239999999992,1.4789239999999992,0.0753783893985728,0.0753783893985728,300.0,REJECT,"Unprofitable — current £1.48, conservative £1.48 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Learning Resources,5055506414818,B0F226ZGQ6,"Learning Resources Numberblocks Eleven and Twelve Figure Set, Counting Toy for Toddlers, Learning Toys for Kids 3-5, Travel Game for Toddlers, Gifts for Kids, Ages 3 4 5+",UNIT,9.384,15.95,5.08931,5.08931,1.4766899999999978,1.4766899999999978,0.0925824451410657,0.0925824451410657,200.0,REJECT,"Unprofitable — current £1.48, conservative £1.48 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566017795,B07Z5H89ZT,"Aurora, Archie Teddy Bear 10 Inches, 01779, Brown, Soft Toy for Children",UNIT,6.6,12.64,4.563472,4.563472,1.476528,1.476528,0.1168139240506329,0.1168139240506329,50.0,REJECT,"Unprofitable — current £1.48, conservative £1.48 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005556052240,B096BPSDRZ,Ravensburger Bluey 35 Piece Jigsaw Puzzle for Kids Age 3 Years Up - Educational Toddler Toys,UNIT,2.94,7.99,3.620098,3.620098,1.4299019999999998,1.4299019999999998,0.1789614518147684,0.1789614518147684,,REJECT,"Unprofitable — current £1.43, conservative £1.43 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Learning Resources,5055506409838,B0B4DS77VX,"Learning Resources Numberblocks Numberblobs Counting Set, Ages 3+, Maths Counters for Kids, Sorting & Counting Classroom Resource, 120 Colourful Pieces",UNIT,10.788,17.95,5.737885,5.737885,1.424114999999999,1.424114999999999,0.0793378830083564,0.0793378830083564,100.0,REJECT,"Unprofitable — current £1.42, conservative £1.42 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005556172931,B0CFTKJ785,Ravensburger Lord of the Rings Gifts - Return of the King - 2000 Piece Jigsaw Puzzle for Adults and Kids Age 12 Years +,UNIT,16.74,25.2,7.039999999999999,7.039999999999999,1.4200000000000017,1.4200000000000017,0.0563492063492064,0.0563492063492064,50.0,REJECT,"Unprofitable — current £1.42, conservative £1.42 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566608672,B075H49LXH,"AURORA, 60867, Sparkle Tales, Lolly Unicorn, 7In, Soft Toy, White, 7-Inch",UNIT,7.56,13.7,4.73048,4.73048,1.4095199999999997,1.4095199999999997,0.1028846715328467,0.1028846715328467,,REJECT,"Unprofitable — current £1.41, conservative £1.41 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Learning Resources,5055506411435,B0C7H1DR99,"Learning Resources Numberblocks Mini Vehicles Set, 5 Car Pack, Numberblocks Gifts, Vehicles have Rolling Wheels, Learn to Count from 1-5, Ages 3+",UNIT,13.956,21.49,6.1592020000000005,6.1592020000000005,1.3747979999999966,1.3747979999999966,0.0639738483015354,0.0639738483015354,100.0,REJECT,"Unprofitable — current £1.37, conservative £1.37 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005556115464,B0BBFY6DXG,"Ravensburger 3D Puzzle 11546 - Pokémon Storage Box - Practical Organiser for Pokémon Fans from 8 Years - Pokémon Toy, Pokémon Gift, Blue",UNIT,12.6,19.99,6.0404990000000005,6.0404990000000005,1.3495009999999985,1.3495009999999985,0.067508804402201,0.067508804402201,,REJECT,"Unprofitable — current £1.35, conservative £1.35 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555001195,B0D4QXZ172,Ravensburger Aimee Stewart A Pirate's Life 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555005766,B0CQ7ZY74Q,Ravensburger Vintage Nostalgic Toys 1000 Piece Jigsaw Puzzle for Adults & Kids Age 12 Years +,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555011781,B0D4QXZNC5,Ravensburger Garden Allotment 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555015291,B0F48841JK,Ravensburger Farm Cottage 1000 piece Jigsaw Puzzle for Adults and Kids Age 12 and Up,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555002802,B0CPM93F3Y,Ravensburger My Haven No.10 The Garden Kitchen 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555015260,B0DQQBGG6Y,Ravensburger Village Life 1000 Piece Jigsaw Puzzle for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555001652,B0D4QXY944,Ravensburger Leisure Days No.6 Days Out 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555003304,B0D4QVH9JB,Ravensburger The Puzzler's Desk 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.309999,5.309999,1.3400010000000009,1.3400010000000009,0.0893929953302202,0.0893929953302202,,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555014560,B0DKSY4G36,Ravensburger Little Garden World 1000 Piece Jigsaw Puzzle for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.312996999999999,5.312996999999999,1.337003000000001,1.337003000000001,0.0891929953302202,0.0891929953302202,50.0,REJECT,"Unprofitable — current £1.34, conservative £1.34 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555004608,B0CQ8CR1PX,Ravensburger Pokemon 1000 Piece Jigsaw Puzzles for Kids and Adults Age 12 Years Up - Challenge Edition,UNIT,9.54,16.37,5.520411,5.520411,1.3095890000000026,1.3095890000000026,0.079999328039096,0.079999328039096,50.0,REJECT,"Unprofitable — current £1.31, conservative £1.31 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Learning Resources,5055506404987,B06W9NJTKV,"Learning Resources Mathlink Activity Set — 100 Connectable Number Cubes with 15 Activity Cards, Maths Linking Cubes for Kids Numeracy, Patterning & Counting, Ages 3+",UNIT,11.531999999999998,17.95,5.110704999999999,5.110704999999999,1.3072950000000017,1.3072950000000017,0.0728298050139276,0.0728298050139276,50.0,REJECT,"Unprofitable — current £1.31, conservative £1.31 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555011316,B0CFY1CPYP,Ravensburger Pokemon Gifts - Circular Shaped 500 Piece Jigsaw Puzzle for Adults and Kids Age 10 Years Up,UNIT,8.34,14.95,5.3039950000000005,5.3039950000000005,1.306004999999999,1.306004999999999,0.087358193979933,0.087358193979933,,REJECT,"Unprofitable — current £1.31, conservative £1.31 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555013686,B0DDKR9FMB,"Ravensburger Feel Well & Puzzle & Board - Golden Retriever, 200 piece for Adults and Kids Age 9 Years Up",UNIT,8.34,14.9,5.27947,5.27947,1.2805300000000006,1.2805300000000006,0.085941610738255,0.085941610738255,,REJECT,"Unprofitable — current £1.28, conservative £1.28 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555013709,B0DDKSY52F,"Ravensburger Feel Well & Puzzle & Board - Summer Lake House, 200 piece for Adults and Kids Age 9 Years Up",UNIT,8.34,14.9,5.27947,5.27947,1.2805300000000006,1.2805300000000006,0.085941610738255,0.085941610738255,50.0,REJECT,"Unprofitable — current £1.28, conservative £1.28 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555017127,B0FNVS8G6Q,"Ravensburger Fashionably Late 1000 Piece Jigsaw Puzzle – Alice in Wonderland Inspired Rabbit, Colourful Fantasy Scene, Premium Quality Puzzle for Adults & Teens",UNIT,8.34,14.9,5.292020000000001,5.292020000000001,1.2679799999999997,1.2679799999999997,0.0850993288590603,0.0850993288590603,,REJECT,"Unprofitable — current £1.27, conservative £1.27 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555018247,B0FNN5YP88,"Ravensburger St. Tropez 1000 Piece Jigsaw Puzzle for Adults – Premium Quality, French Riviera Balcony & Harbour Scene, Relaxing Coastal Landscape Puzzle",UNIT,8.34,14.9,5.29351,5.29351,1.266490000000001,1.266490000000001,0.0849993288590604,0.0849993288590604,,REJECT,"Unprofitable — current £1.27, conservative £1.27 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555011644,B0DJLRB3C9,Ravensburger Holiday Resort No. 3 The Pool – 1000 Piece Jigsaw Puzzle | Ray’s Comic Series by Ray Nicolson | Funny Cartoon Puzzle for Adults & Families,UNIT,8.34,14.9,5.29649,5.29649,1.26351,1.26351,0.0847993288590604,0.0847993288590604,50.0,REJECT,"Unprofitable — current £1.26, conservative £1.26 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555001249,B0D4QXBPMG,Ravensburger Crazy Cats Bookclub 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.9,5.29947,5.29947,1.260530000000001,1.260530000000001,0.0845993288590604,0.0845993288590604,,REJECT,"Unprofitable — current £1.26, conservative £1.26 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555017165,B0FNVXV64C,Ravensburger Life Along the Broads 1000 Piece Jigsaw Puzzle by Debbie Cook – Norfolk Broads & British Wildlife Puzzle for Adults,UNIT,8.34,14.89,5.290522,5.290522,1.2594780000000014,1.2594780000000014,0.0845854936198792,0.0845854936198792,,REJECT,"Unprofitable — current £1.26, conservative £1.26 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555015857,B0F48XCK56,Ravensburger Winter Reading Nook 1000 piece Jigsaw Puzzle for Adults and Kids Age 12 and Up,UNIT,8.34,14.89,5.290522,5.290522,1.2594780000000014,1.2594780000000014,0.0845854936198792,0.0845854936198792,,REJECT,"Unprofitable — current £1.26, conservative £1.26 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566338692,B0CLS34GZM,"AURORA, 33869, Palm Pals Striker Football 5In, Soft Toy, Black & White",UNIT,4.56,9.99,4.171497,4.171497,1.258503000000001,1.258503000000001,0.1259762762762764,0.1259762762762764,100.0,REJECT,"Unprofitable — current £1.26, conservative £1.26 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Tomy,0796714720340,B0DBQT9X47,Warhammer 40K Ripper – Collectible Plush Toy – 6.5 Inch,UNIT,10.764,17.26,5.260726,5.260726,1.2352740000000004,1.2352740000000004,0.0715685979142526,0.0715685979142526,,REJECT,"Unprofitable — current £1.24, conservative £1.24 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005556057115,B0C744Q1JZ,Ravensburger Bluey 2x 24 Piece Jigsaw Puzzles for Kids Age 3 Years Up - Gifts for Toddlers,UNIT,3.54,8.45,3.690035,3.690035,1.2199649999999993,1.2199649999999993,0.1443745562130176,0.1443745562130176,100.0,REJECT,"Unprofitable — current £1.22, conservative £1.22 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005556108350,B003DK8SLW,Ravensburger Disney Toy Story XXL Jigsaw Puzzle (100 Pieces),UNIT,6.54,12.69,4.939693,4.939693,1.2103069999999994,1.2103069999999994,0.0953748620961386,0.0953748620961386,,REJECT,"Unprofitable — current £1.21, conservative £1.21 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555043041,B0FSLGHW6N,"Ravensburger Wildlife Gathering Jigsaw Puzzle | 150 Piece Animal Puzzle for Kids 7+ | Fun & Educational Forest Scene with Beavers, Bison, Deer, Ducks & Moose",UNIT,6.54,12.69,4.939693,4.939693,1.2103069999999994,1.2103069999999994,0.0953748620961386,0.0953748620961386,,REJECT,"Unprofitable — current £1.21, conservative £1.21 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555042341,B0DTHT897J,Ravensburger Spongebob Squarepants XXL 200 piece Jigsaw Puzzle for Adults and Kids Age 8 Years Up,UNIT,6.54,12.69,4.939693,4.939693,1.2103069999999994,1.2103069999999994,0.0953748620961386,0.0953748620961386,50.0,REJECT,"Unprofitable — current £1.21, conservative £1.21 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005556128402,B01MUTEBZ7,Ravensburger Pokemon XXL 200 piece Jigsaw Puzzle with Extra Large Pieces for Kids Age 8 Years +,UNIT,6.54,12.69,4.939693,4.939693,1.2103069999999994,1.2103069999999994,0.0953748620961386,0.0953748620961386,,REJECT,"Unprofitable — current £1.21, conservative £1.21 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555011743,B0D4QX34LH,Ravensburger The One That Got Away 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.84,5.290452,5.290452,1.2095479999999998,1.2095479999999998,0.0815059299191374,0.0815059299191374,,REJECT,"Unprofitable — current £1.21, conservative £1.21 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566343658,B0DSQ6VNNV,"Aurora, 34365, Spudsters Pei Panda 10In, Soft Toy, White & Black, 21 cm",UNIT,11.52,19.03,6.338306,6.338306,1.1716940000000022,1.1716940000000022,0.0615708880714662,0.0615708880714662,,REJECT,"Unprofitable — current £1.17, conservative £1.17 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555005117,B0CQ8G4P8P,"Ravensburger 12000511 - Pokémon - 500 pieces jigsaw puzzle – Puzzle for adults and kids age 12 years up, Pokémon Puzzle, gifts for Pokémon fans",UNIT,6.6,11.99,4.219699,4.219699,1.1703010000000005,1.1703010000000005,0.0976064220183486,0.0976064220183486,,REJECT,"Unprofitable — current £1.17, conservative £1.17 (min £3.00)",INSUFFICIENT_HISTORY
Ravensburger,4005556056828,B0BMM6Q1MM,Ravensburger Paw Patrol Toys 35 Piece Jigsaw Puzzle for Kids Age 3 Years +,UNIT,2.94,7.67,3.567432,3.567432,1.1625679999999998,1.1625679999999998,0.1515734028683181,0.1515734028683181,50.0,REJECT,"Unprofitable — current £1.16, conservative £1.16 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555000068,B0D4QX4VH4,Ravensburger The Fantasy Toy Shop 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.507001,5.507001,1.1429989999999997,1.1429989999999997,0.0762507671781187,0.0762507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555010838,B0D4QXV3FM,Ravensburger Crazy Cats Mrs Hardwick's Haberdashery 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555010234,B0DGMLMMGV,Ravensburger Busy Birdies 1000 piece Jigsaw Puzzle for Adults and Kids Age 12 and Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555013372,B0DQQ9ZNZS,Ravensburger Beautiful Castles - Scotland 1000 Piece Jigsaw Puzzle for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555012733,B0D4QX618G,Ravensburger Jungle Tiger 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555017172,B0FSLF9YZW,Ravensburger Terracotta Mansion 1000 Piece Jigsaw Puzzle for Adults & Kids Age 12+ by Dominic Davidson Artwork | Relaxing Mindful Puzzle | Premium Ravensburger Quality,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555002932,B0CPFKH6K4,Ravensburger Cosy Cabin – 1000 Piece Jigsaw Puzzle for Adults and Ages 12 Years and Up - Scenic Winter Cabin Design,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,300.0,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555014836,B0DKSTXDWM,Ravensburger The Coveted Closet 1000 Piece Jigsaw Puzzle for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555001607,B0CZ9FSLN4,Ravensburger Down the Lane No.2 Meadow Hill Lane 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555001683,B0D4R1DWSZ,Ravensburger Vintage London Iconic 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555001836,B0CZ9GM78P,Ravensburger Aimee Stewart Vintage Summer Garden 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555011798,B0D4QZKH5G,Ravensburger A Country Station 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555012566,B0D4QWBNL1,Ravensburger The Dales 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555001263,B0CPFL13KV,Ravensburger My Haven No 8 The Gardener's Shed 1000 Piece Jigsaw Puzzles for Adults and Kids Age 12 Years Up,UNIT,8.34,14.99,5.5099990000000005,5.5099990000000005,1.1400009999999998,1.1400009999999998,0.0760507671781187,0.0760507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005555017561,B0FSLF9YZ7,Ravensburger Linda Jane Smith Dapper Dogs No.2: Stanley's Stick Emporium 1000pc Adult Jigsaw puzzle,UNIT,8.34,14.99,5.512997,5.512997,1.137003,1.137003,0.0758507671781187,0.0758507671781187,,REJECT,"Unprofitable — current £1.14, conservative £1.14 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Ravensburger,4005556112579,B08L49VXM3,Ravensburger Pokemon Gifts - 3D Jigsaw Puzzle for Kids Age 6 Years Up - 54 Pieces - Pencil Pot - No Glue Required,UNIT,4.44,9.4,3.8253,3.8253,1.1346999999999996,1.1346999999999996,0.1207127659574467,0.1207127659574467,300.0,REJECT,"Unprofitable — current £1.13, conservative £1.13 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Mattel,0074299057854,B0002HZNV2,"Hot Wheels Basic Car (Assorted Styles, One Random Item), 1:64 Scale Hot Wheels Car for Kids & Collectors, Modern & Classic Vehicles for Play or Display, Plastic & Die-Cast Toy Cars, 05785",UNIT,1.536,5.98,3.310422,3.310422,1.1335780000000004,1.1335780000000004,0.1895615384615385,0.1895615384615385,700.0,REJECT,"Unprofitable — current £1.13, conservative £1.13 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
Aurora,5034566613539,B0877LN17D,"AURORA, 61353, Zog Pink Dragon, 6In, Soft Toy",UNIT,7.56,13.37,4.679511,4.679511,1.130489,1.130489,0.0845541510845175,0.0845541510845175,50.0,REJECT,"Unprofitable — current £1.13, conservative £1.13 (min £3.00)",AMAZON_ON_LISTING; INSUFFICIENT_HISTORY
