supplier,supplier_sku,ean,product_name,match_type,supplier_price_basis,case_qty,unit_cost_ex_vat,unit_cost_inc_vat,case_cost_ex_vat,case_cost_inc_vat,decision,decision_reason,risk_flags
Price-List,LORFOUAGP530,3600523612321,L'Oreal Paris Age Perfect Anti-Ageing Radiant Foundation - 530 Espresso,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,REJECT,No Amazon match found,
Price-List,O-LORFOUPTM8.5R,3600523635627,L'Oreal Paris True Match Foundation - 8.5 Rose Pecan,UNIT,UNIT,21,2.4,2.88,50.4,60.48,REJECT,No Amazon match found,
Price-List,O-LORFOUSTI232,3600523641529,L'Oreal Infallible Longwear Shaping Stick Foundation Stick - 232 Truffle,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,REJECT,No Amazon match found,
Price-List,O-LORFOUMTC385,3600523784554,L'Oreal Infaillible 24H Matte Cover Foundation - 385 Cocoa,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,REJECT,No Amazon match found,
Price-List,LORFOUTRM4D,3600522862550,L'Oreal True Match Foundation - 4D Golden Natural,UNIT,UNIT,12,4.4,5.28,52.800000000000004,63.36,REJECT,No Amazon match found,
Price-List,LORFOU24H320,3600523614424,L'Oreal Paris Infaillible 24H Fresh Wear Liquid Foundation - 320 Toffee,UNIT,UNIT,12,2.2,2.64,26.400000000000002,31.68,REJECT,No Amazon match found,
Price-List,LORFOUTRM11N,3600523497744,L'Oreal Paris True Match Super-Blendable Foundation - 11.N Dark Coffe,UNIT,UNIT,12,1.39,1.668,16.68,20.016,REJECT,No Amazon match found,
Price-List,LORFOUTRM9R,3600523252954,L'Oreal Paris True Match Super-Blendable Foundation - 9.R/9.C Deep Cool,UNIT,UNIT,15,1.24,1.488,18.6,22.32,REJECT,No Amazon match found,
Price-List,O-LORFOUTRMA,3600524052294,L'Oréal Paris True Match Powder Foundation - Deep Coffee,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,REJECT,No Amazon match found,
Price-List,MAYFOUFTM365,3600531395513,Maybelline Fit Me Matte + Poreless Foundation - 365 Espresso,UNIT,UNIT,15,0.8,0.96,12.0,14.399999999999999,REJECT,No Amazon match found,
Price-List,LORFOUPTMNBR,3600523611911,L'Oreal Paris True Match Liquid Foundation - 8C Nut Brown,UNIT,UNIT,12,3.0,3.5999999999999996,36.0,43.199999999999996,REJECT,No Amazon match found,
Price-List,LORFOUMTC145,3600523784424,L'Oreal Infaillible 32H Matte Cover Foundation - 145 Warm Undertone,UNIT,UNIT,60,5.0,6.0,300.0,360.0,REJECT,No Amazon match found,
Price-List,LORFOUSTI240,3600523531578,L'Oreal Infallible Longwear Shaping Stick Foundation Stick - 240 Espresso,UNIT,UNIT,12,2.75,3.3,33.0,39.6,REJECT,No Amazon match found,
Price-List,O-LORFOUMAT335,30147362,Loreal Infallible Matt Cover Foundation 335,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,REJECT,No Amazon match found,
Price-List,O-LORFOUMAT350,30166646,Loreal Infallible Matte Cover Foundation 350,UNIT,UNIT,12,1.5,1.7999999999999998,18.0,21.599999999999998,REJECT,No Amazon match found,
Price-List,O-LORFOUTOT33,3600523343072,L'Oreal Infallible Total Cover Foundation 33 Cappuccino,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,REJECT,No Amazon match found,
Price-List,LORFOUINFSCU01,3600523171002,L'Oreal Infallible Sculpt Foundation - 01 Light,UNIT,UNIT,12,3.94,4.728,47.28,56.736,REJECT,No Amazon match found,
Price-List,LORFOUINFSCU03,3600523170951,L'Oreal Infallible Sculpt Foundation - 03 Medium Dark,UNIT,UNIT,12,3.0,3.5999999999999996,36.0,43.199999999999996,REJECT,No Amazon match found,
Price-List,LORFOU24H130,3600523783731,L'Oreal Paris Infaillible 32H Matte Cover Foundation - 130 Neutral Undertone,UNIT,UNIT,12,3.9,4.68,46.8,56.16,REJECT,No Amazon match found,
Price-List,LORFOU32H110,3600523784400,L'Oreal Infaillible 32H Matte Cover Foundation - 110 Cool Undertone,UNIT,UNIT,12,5.3,6.359999999999999,63.599999999999994,76.32,REJECT,No Amazon match found,
Price-List,LORFOUILL330,3600523784516,L'Oreal Infaillible 24H Matte Cover Foundation - 330 Hazelnut,UNIT,UNIT,12,1.8,2.16,21.6,25.92,REJECT,No Amazon match found,
Price-List,LORFOUINF315,30144804,L'Oreal Infaillible 32H Matte Cover Foundation - 315 Neutral Undertone,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,REJECT,No Amazon match found,
Price-List,LORFOUINF350,30166646,L'Oreal Infaillible 32H Matte Cover Foundation - 350 Warm Undertone,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,REJECT,No Amazon match found,
Price-List,LORFOUMTC230,3600523784479,L'Oreal Paris Infallible 32H Matte Foundation - 230 Warm Undertone,UNIT,UNIT,12,3.0,3.5999999999999996,36.0,43.199999999999996,REJECT,No Amazon match found,
Price-List,LORFOUINF310,30152472,L'Oreal Infaillible 32H Matte Cover Foundation - 310 Warm Undertone,UNIT,UNIT,12,2.6,3.12,31.200000000000003,37.440000000000005,REJECT,No Amazon match found,
Price-List,LORFOUINF160,3600524022150,L'Oreal Infaillible 32H Fresh Wear Foundation - 160 Rose Linen,UNIT,UNIT,12,4.4,5.28,52.800000000000004,63.36,REJECT,No Amazon match found,
Price-List,LORFOU24H25,3600523784394,L'Oreal Paris Infallible 24H Matte Cover Foundation - 25 Rose Ivory,UNIT,UNIT,12,3.6,4.32,43.2,51.84,REJECT,No Amazon match found,
Price-List,LORFOU24HGLA,3600523784462,L'Oreal Paris Infaillible 32H Matte Cover Foundation - 290 Neutral Undertone,UNIT,UNIT,12,3.2,3.84,38.400000000000006,46.080000000000005,REJECT,No Amazon match found,
Price-List,LORFOUINF335,30147362,L'Oreal Infaillible 32H Matte Cover Foundation - 335 Warm Undertone,UNIT,UNIT,60,4.31,5.172,258.59999999999997,310.31999999999994,REJECT,No Amazon match found,
Price-List,LORFOUINL300,3600523784493,L'Oreal Infaillible 32H Matte Cover Foundation - 300 Cool Undertone,UNIT,UNIT,12,3.6,4.32,43.2,51.84,REJECT,No Amazon match found,
Price-List,O-LORFOU32H290,3600523784462,L'Oreal Infallible 32H Matte Cover Foundation - Shade 290,UNIT,UNIT,12,3.4,4.08,40.8,48.959999999999994,REJECT,No Amazon match found,
Price-List,O-LORFOU32H310,30152472,L'Oreal Infallible 32h Matte Cover Foundation - 310 Warm Undertone,UNIT,UNIT,12,2.9,3.48,34.8,41.76,REJECT,No Amazon match found,
Price-List,O-LORFOU32H330,3600523784516,L'Oreal Infallible 32H Matte Cover Foundation - Shade 330 Hazelnut,UNIT,UNIT,12,2.6,3.12,31.200000000000003,37.440000000000005,REJECT,No Amazon match found,
Price-List,S-LORCONTRUMESP,3600523918683,L'Oreal True Match SPF20 Eye Cream in a Concealer - 10-12 Espresso,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,REJECT,No Amazon match found,
Price-List,LORFOUTRM8N,3600523367320,L'Oreal Paris True Match Minerals Foundation - 8N Cappuccino,UNIT,UNIT,30,2.0,2.4,60.0,72.0,REJECT,No Amazon match found,
Price-List,O-LORFOUSTI250,3600523677900,L'Oreal Infaillible Longwear Shaping Stick Foundation Stick - 250 Ebony,UNIT,UNIT,12,1.8,2.16,21.6,25.92,REJECT,No Amazon match found,
Price-List,O-LORFOUTRM8N,3600523367320,L'Oreal Paris True Match Minerals Foundation - 8N Cappuccino,UNIT,UNIT,15,1.1,1.32,16.5,19.8,REJECT,No Amazon match found,
Price-List,O-LORTANTRM810,3600523989966,L'Oreal True Match Serum - 8 - 10 Deep,UNIT,UNIT,12,0.9,1.08,10.8,12.96,REJECT,No Amazon match found,
Price-List,O-LORCONTRM10N,3600523500178,L'Oreal Paris True Match Concealer - 10.N Cocoa,UNIT,UNIT,12,0.25,0.3,3.0,3.5999999999999996,REJECT,No Amazon match found,
Price-List,O-LORFOUTRM9.5W,3600523611935,L'Oreal Paris True Match  Super-Blendable Foundation - 9.5D/9.5W Mahogany,UNIT,UNIT,12,2.5,3.0,30.0,36.0,REJECT,No Amazon match found,
Price-List,O-LORFOUSTI080,3600523677870,L'Oreal Infallible Foundation Stick - 080 Porcelain,UNIT,UNIT,18,1.8,2.16,32.4,38.879999999999995,REJECT,No Amazon match found,
Price-List,LORCONTRM5.5-7,3600523918539,L'Oreal True Match Eye Cream Concealer SPF 20 - Shade 5.5-7,UNIT,UNIT,17,2.5,3.0,42.5,51.0,REJECT,No Amazon match found,
Price-List,LORMASPRMEXT,3600523503384,L'Oreal Paris Paradise Extatic Primer - Mascara Primer,UNIT,UNIT,1,5.0,6.0,,,REJECT,No Amazon match found,
Price-List,LORLIPPAI203-B,3600523348015,[B-GRADE] L'Oreal Lip Paint/Matte - 203 Tangerine Vertigo,UNIT,UNIT,17,0.1,0.12,1.7000000000000002,2.04,REJECT,No Amazon match found,
Price-List,LORBROMETFOI10,3600523603107,L'Oreal Crushed Foil Metallic Highlighter Illuminateur  - 10 Rose Quartz,UNIT,UNIT,12,0.85,1.02,10.2,12.239999999999998,REJECT,No Amazon match found,
Price-List,O-LORHIGSAGCOL,30173392,L'Oreal Shine Anytime Glow Highlighter Fashion Collab,UNIT,UNIT,12,1.1,1.32,13.200000000000001,15.84,REJECT,No Amazon match found,
Price-List,LORHIGLOR,30141131,L'Oreal L'OR Powder Highlighter,UNIT,UNIT,12,0.9,1.08,10.8,12.96,REJECT,No Amazon match found,
Price-List,O-LORHIGGLW001,3600523560899,L'Oreal Glow Mon Amour Liquid Highlighting Drops - 01 Sparkling Love,UNIT,UNIT,12,2.65,3.1799999999999997,31.799999999999997,38.16,REJECT,No Amazon match found,
Price-List,O-LORHIGICOCOC,3600523864058,L'Oreal Paris Highlighting Powder Iconic Glow - 01 Coconut Addict,UNIT,UNIT,12,1.6,1.92,19.200000000000003,23.040000000000003,REJECT,No Amazon match found,
Price-List,LORLIPSCRBRB,3600523613861,L'Oreal Paris Lip Scrub - Berry Blast,UNIT,UNIT,17,1.8,2.16,30.6,36.72,REJECT,No Amazon match found,
Price-List,LORLIPSCRPCT,3600523613878,L'Oreal Paris Lip Scrub - Peach Twist,UNIT,UNIT,12,1.1,1.32,13.200000000000001,15.84,REJECT,No Amazon match found,
Price-List,LORLIPINF108,3600523793884,L'Oreal Paris Infallible Lip Crayon Pink Lipstick - 108 Hot Apricot,UNIT,UNIT,33,1.0,1.2,33.0,39.6,REJECT,No Amazon match found,
Price-List,LORLICINF105,3600523793907,L'Oreal Infallible Caramels Lip Crayon - 105 Sweet and Salty,UNIT,UNIT,9,1.1,1.32,9.9,11.88,REJECT,No Amazon match found,
Price-List,O-LORLIG203,3600522996521,L'Oreal Paris Lip Gloss Dazzle - 203 Studio 54,UNIT,UNIT,12,1.8,2.16,21.6,25.92,REJECT,No Amazon match found,
Price-List,LORLIPRSG416,3600523971381,L'Oreal Rouge Signature Plumping Lip Gloss - 416 I Raise,UNIT,UNIT,12,2.1,2.52,25.200000000000003,30.240000000000002,REJECT,No Amazon match found,
Price-List,LORLIPCFO014,3600523603169,L'Oreal Paris Metallic Lip Gloss Crushed Foil - 14 Mirrored,UNIT,UNIT,12,0.7,0.84,8.399999999999999,10.079999999999998,REJECT,No Amazon match found,
Price-List,LORLIPCRB04RET,3600523675203,L'Oreal Paris Chromatic Bronze Lip Topper - 04 Red Tonic,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPINFPIN,3600523348091,L'Oreal Lip Paint Matte - 202 King Pink,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPMLPPRP,3600523348022,L'Oreal Lip Paint/Matte - 207 Wuthering Purple,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPPAI109,3600523483488,"L'Oreal Lip Paint Lacquer - 109 Bye, Felicia",UNIT,UNIT,17,0.5,0.6,8.5,10.2,REJECT,No Amazon match found,
Price-List,LORLIPPAI111,3600523483501,L'Oreal Lip Paint Matte  Lacquer - 111 Purple Panic,UNIT,UNIT,17,0.5,0.6,8.5,10.2,REJECT,No Amazon match found,
Price-List,LORLIPROU308,3600523794867,L'Oreal Rouge Signature Lipstick - 308 Be Demanding,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIPINFNUD,3600523483433,L'Oreal Infallible Nudist Matte Lip Paint - 212 Nude-ist,UNIT,UNIT,24,0.7,0.84,16.799999999999997,20.159999999999997,REJECT,No Amazon match found,
Price-List,O-LORLIPROU309,3600523794836,L'Oreal Rouge Signature Lipstick - 309 Be Impertinent,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,LOPCLG405,3600522996743,L'Oreal Paris cream - 405 - The Bigger The Better,UNIT,UNIT,12,0.25,0.3,3.0,3.5999999999999996,REJECT,No Amazon match found,
Price-List,O-LORLIPPAI113,3600523483464,L'Oreal Lip Paint Lacquer - 113 Black Widow,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIGINF208,3600522996576,L'Oreal Infallible Lip Gloss - 208 Flash Dance,UNIT,UNIT,12,1.4,1.68,16.799999999999997,20.159999999999997,REJECT,No Amazon match found,
Price-List,O-LORLIPPAI111,3600523483501,L'Oreal Lip Paint Matte Lacquer - 111 Purple,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPCRM104,3600522996439,L'Oreal Infaillible Xtreme Resist Lip Gloss - 104 Mafia Gloss,UNIT,UNIT,12,0.9,1.08,10.8,12.96,REJECT,No Amazon match found,
Price-List,LORLIPEXT304,3600522458333,L'Oreal Color Riche Extraordinaire Lip Gloss - 304 Ruby Opera,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIGFLAD208,3600522996576,L'Oreal Infaillible Lip Gloss Dazzle - 208 Flash Dance,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,LORLIGXTR502,3600522996798,L'Oreal Xtreme Resist LipGloss - 502 Hold Me Close,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,LORLIGXTR402,3600522996712,L'Oreal Infaillible Xtreme Resist Lip Gloss - 402 Forgive My Skin,UNIT,UNIT,12,0.7,0.84,8.399999999999999,10.079999999999998,REJECT,No Amazon match found,
Price-List,LORLIPINFRED,3600523347995,L'Oreal Lip Paint/Matte - 204 Red Actually,UNIT,UNIT,17,0.5,0.6,8.5,10.2,REJECT,No Amazon match found,
Price-List,O-NYXLIPELC001,800897130831,NYX This Is Juice Gloss Electrolyte Infused Color 01 Coconut Chill,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,REJECT,No Amazon match found,
Price-List,O-LOPCLG206,3600522996552,L'Oreal Paris Dazzle Lip Gloss 206 For The Ladies,UNIT,UNIT,12,1.0,1.2,12.0,14.399999999999999,REJECT,No Amazon match found,
Price-List,LORLIPROU408,3600523971343,L'Oreal Rouge Signature Plumping Sheer Pink Lip Gloss - 408 Accentuate,UNIT,UNIT,12,2.9,3.48,34.8,41.76,REJECT,No Amazon match found,
Price-List,LORLIGROU404,3600523971329,L'Oreal Rouge Signature Plumping Sheer Pink Lip Gloss - 404 Assert,UNIT,UNIT,12,2.8,3.36,33.599999999999994,40.31999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIGROU416,3600523971381,L'Oreal Rouge Signature Plumping Lip Gloss - 416 I Raise,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,REJECT,No Amazon match found,
Price-List,O-LORLILINF205,3600523485581,L'Oreal Infaillible Longwear Lipliner - 205 Apocalypse Red,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,REJECT,No Amazon match found,
Price-List,O-LORLILCLR148,3600523827794,L'Oreal Color Riche Lipliner - 148 Chez Lui,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,LORLIPCRIRST,3600523296057,L'Oreal Color Riche Lip Liner Couture - 303 Rose Tendre,UNIT,UNIT,33,0.8,0.96,26.400000000000002,31.68,REJECT,No Amazon match found,
Price-List,O-LORLILAGP706,3600523341603,L'Oreal Paris Age Perfect Lip Liner - 706 Perfect Burgundy,UNIT,UNIT,12,1.08,1.296,12.96,15.552,REJECT,No Amazon match found,
Price-List,LORLILCLR148,3600523827794,L'Oreal Color Riche Lipliner - 148 Chez Lui,UNIT,UNIT,33,0.5,0.6,16.5,19.8,REJECT,No Amazon match found,
Price-List,LORLIPINFDEL,3600523483419,L'Oreal Lip Paint Matte - 210 Dead Lips,UNIT,UNIT,17,0.5,0.6,8.5,10.2,REJECT,No Amazon match found,
Price-List,LORLIPINFNUD,3600523483433,L'Oreal Lip Paint Matte - 212 Nude-Ist,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPPAI105,3600523348008,L'Oreal Lip Paint Lacquer  - 105 Red Fiction,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPMLPNOF,3600523483402,L'Oreal Lip Paint Matte  - 209 Nude on Fleek,UNIT,UNIT,17,0.5,0.6,8.5,10.2,REJECT,No Amazon match found,
Price-List,LORLIPPAI110,3600523483495,L'Oreal Lip Paint Lacquer 110 Dracula Blood,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPCRIRED,3600522860792,L'Oréal Color Riche Lip Liner Couture - 377 Perfect Red,UNIT,UNIT,33,0.8,0.96,26.400000000000002,31.68,REJECT,No Amazon match found,
Price-List,LORLILINF101,3600523485642,L'Oreal  Infaillible Longwear Lipliner - 101 Gone with the Nude,UNIT,UNIT,99,1.74,2.088,172.26,206.712,REJECT,No Amazon match found,
Price-List,LORLIPINFDRR,3600523485598,L'Oreal Infaillible Longwear Lip Liner - 107 Dark River,UNIT,UNIT,9,0.79,0.948,7.11,8.532,REJECT,No Amazon match found,
Price-List,LORLIPCRISCA,3600522860815,L'Oreal Color Riche Lip Liner Couture - 461 Scarlet Rouge,UNIT,UNIT,33,0.5,0.6,16.5,19.8,REJECT,No Amazon match found,
Price-List,O-LORLILINF101,3600523485642,L'Oreal Infaillible Longwear Lipliner - 101 Gone with the Nude,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIPINFRDF,3600523485666,L'Oreal Paris Infaillible Longwear Lip Liner 105 Red Fiction,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,REJECT,No Amazon match found,
Price-List,O-LORLIPCRIPLG,3600523309863,L'Oreal Color Riche Lipstick - Plum Gold,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,REJECT,No Amazon match found,
Price-List,S-LORLIPCRIDPC,3600523747252,[NO LABEL] L'Oreal Color Riche Ultra Matte Lipstick - No Dependency,UNIT,UNIT,12,1.8,2.16,21.6,25.92,REJECT,No Amazon match found,
Price-List,LORLIPCMG001,3600523777419,L'Oreal Chroma Morphose Glitter-Pressed Lipstick - 01 Vamp Queen,UNIT,UNIT,12,0.8,0.96,9.600000000000001,11.520000000000001,REJECT,No Amazon match found,
Price-List,O-LOR24HLIPRTS,3600524079829,L'Oréal Paris Longwear 2 Step Lipstick - 502 Red To Stay,UNIT,UNIT,12,4.5,5.3999999999999995,54.0,64.8,REJECT,Invalid or missing EAN,
Price-List,O-LORINFLIPRE,3600524079536,L'Oreal Paris Infallible 24HR 2 Step Lipstick - 302 Rose Eternite,UNIT,UNIT,12,4.0,4.8,48.0,57.599999999999994,REJECT,No Amazon match found,
Price-List,O-LORLIP24HCOR,3600522337133,L'Oreal Paris Infallible 24HR 2 Step Lipstick - 404 Corail Constant,UNIT,UNIT,12,5.5,6.6,66.0,79.2,REJECT,No Amazon match found,
Price-List,O-LORLIP24HRDI,3600522337188,L'Oreal Paris Infallible 24HR 2 Step Lipstick - 506 Red Infaillible,UNIT,UNIT,12,6.0,7.199999999999999,72.0,86.39999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIP24HTEA,3600522337072,L'Oreal Paris Infallible 24HR 2 Step Lipstick - 213 Teaberry,UNIT,UNIT,12,5.5,6.6,66.0,79.2,REJECT,No Amazon match found,
Price-List,O-LORLIPP108SG,3600523483471,L'Oreal Infallible Lip Paint - 108 Smokey Grey,UNIT,UNIT,12,0.3,0.36,3.5999999999999996,4.319999999999999,REJECT,No Amazon match found,
Price-List,LORLIP24H302,3600524079536,L'Oreal Paris Infaillible 24HR 2 Step Lipstick - 302 Rose Eternite,UNIT,UNIT,12,4.5,5.3999999999999995,54.0,64.8,REJECT,No Amazon match found,
Price-List,LORLIP24H502,3600524079529,L'Oreal Paris Infaillible 24HR 2 Step Lipstick - 502 Red To Stay,UNIT,UNIT,12,4.7,5.64,56.400000000000006,67.68,REJECT,No Amazon match found,
Price-List,LORLIP24H803,3600524079574,L'Oreal Paris Infaillible 24HR 2 Step Lipstick - 803 Eternally Exposed,UNIT,UNIT,12,4.4,5.28,52.800000000000004,63.36,REJECT,No Amazon match found,
Price-List,LORLIPCRL300,30158900,L’Oreal Color Riche Lipstick - 300 A Lipstick Is Not A Yes,UNIT,UNIT,12,1.6,1.92,19.200000000000003,23.040000000000003,REJECT,No Amazon match found,
Price-List,LORLIPMAT500,30144491,L'Oreal Matte Resistance Lipstick - 500 Wine Not ?,UNIT,UNIT,12,3.4,4.08,40.8,48.959999999999994,REJECT,No Amazon match found,
Price-List,LORLIPMAT560,30149519,L'Oreal Matte Resistance Lipstick - 560 Pay Day,UNIT,UNIT,12,5.5,6.6,66.0,79.2,REJECT,No Amazon match found,
Price-List,LORLIP24HTEA,3600522337072,L'Oreal Paris Infallible 24HR 2 Step Lipstick - 213 Teaberry,UNIT,UNIT,12,5.5,6.6,66.0,79.2,REJECT,No Amazon match found,
Price-List,LORLIPINF801,3600523999934,L'Oreal Infaillible 24H Lipstick - 801 Toujours Toffee,UNIT,UNIT,12,4.4,5.28,52.800000000000004,63.36,REJECT,No Amazon match found,
Price-List,LORLIPINF804,3600523999965,L'Oreal Infallible 24H Lipstick - 804 Metro-Proof Rose,UNIT,UNIT,12,5.7,6.84,68.4,82.08,REJECT,No Amazon match found,
Price-List,LORLIPCRI540,3600524105174,L'Oreal Color Riche Lipstick - 540 Nu Unstoppable,UNIT,UNIT,12,5.3,6.359999999999999,63.599999999999994,76.32,REJECT,No Amazon match found,
Price-List,S-LORLIPMLL414,3600523971374,[NO LABEL] L'Oreal Paris Rouge Signature Matte Liquid Lipstick - 414 I Escalate,UNIT,UNIT,12,2.0,2.4,24.0,28.799999999999997,REJECT,No Amazon match found,
Price-List,LORLIPCLR550,3600524105181,L'Oreal Color Riche Nude Intense Lipstick - 550 Nu Unapologetic,UNIT,UNIT,12,2.5,3.0,30.0,36.0,REJECT,No Amazon match found,
Price-List,LORLIPMLL414,3600523971374,L'Oreal Paris Rouge Signature Matte Liquid Lipstick - 414 I Escalate,UNIT,UNIT,12,1.9,2.28,22.799999999999997,27.359999999999996,REJECT,No Amazon match found,
Price-List,S-LOPRSMLL410,3600523971350,L'Oreal Paris Rouge Signature Matte Liquid Lipstick - 410 I Inflate,UNIT,UNIT,12,1.8,2.16,21.6,25.92,REJECT,No Amazon match found,
Price-List,O-LORLIPCRI908,3600523584802,L'Oreal Paris Color Riche Lipstick - 908 Storm,UNIT,UNIT,12,1.6,1.92,19.200000000000003,23.040000000000003,REJECT,No Amazon match found,
Price-List,O-LORLIPINFDEL,3600523483419,L'Oreal Lip Paint Matte - 210 Dead Lips,UNIT,UNIT,17,0.85,1.02,14.45,17.34,REJECT,No Amazon match found,
Price-List,LORLIPRSG319,30181021,L'Oreal Rouge Signature Lipstick - 319 Be Unattached,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPROU304,3600523794904,L'Oreal Rouge Signature Lipstick - 304 Be Unafraid,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,LORLIPROU306,3600523794881,L'Oreal Rouge Signature Lipstick - 306 Be Innovative,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,LORLIPROU323,30181069,L'Oreal Rouge Signature Lipstick - 323 Be Tenacious,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,REJECT,No Amazon match found,
Price-List,LORLIPROU318,30181014,L'Oreal Rouge Signature Lipstick - 318 Be Wild,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,LORLIPROU321,30181045,L'Oreal Rouge Signature Lipstick - 321 Be Fiery,UNIT,UNIT,12,0.5,0.6,6.0,7.199999999999999,REJECT,No Amazon match found,
Price-List,LORLIPROU324,30181076,L'Oreal Rouge Signature Lipstick - 324 Be Thrilling,UNIT,UNIT,12,0.6,0.72,7.199999999999999,8.639999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIPROU206,3600523689590,L'Oreal Rouge Signature Lipstick - 206 Scintillate,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIPINF108,3600523793884,L'Oreal Paris Infallible Lip Crayon Pink Lipstick - 108 Hot Apricot,UNIT,UNIT,12,1.58,1.896,18.96,22.752,REJECT,No Amazon match found,
Price-List,O-LORLIPCRI153,3600523802050,L'Oreal Color Riche Lipstick - 153 Rendezvous,UNIT,UNIT,12,1.2,1.44,14.399999999999999,17.279999999999998,REJECT,No Amazon match found,
Price-List,O-LORLIPRSG319,30181021,L'Oreal Rouge Signature Lipstick - 319 Be Unattached,UNIT,UNIT,18,0.5,0.6,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,O-LORLIPCMG003,3600523777440,L'Oreal Chroma Morphose Glitter-Pressed Lipstick - 03 Night Viper,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,REJECT,No Amazon match found,
Price-List,O-LORLIPCMG004,3600523777426,L'Oreal Chroma Morphose Glitter-Pressed Lipstick - 04 Deep Venom,UNIT,UNIT,12,0.68,0.8160000000000001,8.16,9.792,REJECT,No Amazon match found,
Price-List,S-LORLIPROU306,3600523794881,[NO LABEL] L'Oreal Rouge Signature Lipstick - 306 Be Innovative,UNIT,UNIT,12,0.4,0.48,4.800000000000001,5.760000000000001,REJECT,No Amazon match found,
Price-List,S-LORLIPRSG134,3600523799770,[NO LABEL] L'Oreal Paris Rouge Signature Matte Liquid Lipstick - 134 Empowered,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,S-LORLIPROU138,3600523799794,[NO LABEL] L'Oreal Rouge Signature Lipstick - 138 Assured,UNIT,UNIT,12,0.75,0.8999999999999999,9.0,10.799999999999999,REJECT,No Amazon match found,
Price-List,S-LORLIPMCR840,3600523729067,[NO LABEL] L'Oreal Les Macarons Ultra Matte Liquid Lipstick - 840 Infinite Plum,UNIT,UNIT,12,1.3,1.56,15.600000000000001,18.720000000000002,REJECT,No Amazon match found,
